Account Code,Actual,Fund,Department,Division,Function,Cost Center
511003,33000,1100,01,011,01,0000
512001,0,1100,01,011,01,0000
512012,0,1100,01,011,01,0000
512014,0,1100,01,011,01,0000
512016,-33000,1100,01,011,01,0000
512018,0,1100,01,011,01,0000
521002,0,1100,01,011,01,0000
521008,0,1100,01,011,01,0000
521009,0,1100,01,011,01,0000
522002,0,1100,01,011,01,0000
523001,-91,1100,01,011,01,0000
523002,0,1100,01,011,01,0000
524001,0,1100,01,011,01,0000
524004,0,1100,01,011,01,0000
525001,0,1100,01,011,01,0000
528010,0,1100,01,011,01,0000
528502,144,1100,01,011,01,0000
528505,0,1100,01,011,01,0000
450000,0,1100,01,012,01,0000
450001,0,1100,01,012,01,0000
511001,0,1100,01,012,01,0000
512001,0,1100,01,012,01,0000
512002,0,1100,01,012,01,0000
512005,0,1100,01,012,01,0000
512012,0,1100,01,012,01,0000
512014,0,1100,01,012,01,0000
521001,0,1100,01,012,01,0000
521002,0,1100,01,012,01,0000
521008,-750,1100,01,012,01,0000
522001,0,1100,01,012,01,0000
523001,-1100,1100,01,012,01,0000
523002,100,1100,01,012,01,0000
524001,1750,1100,01,012,01,0000
528502,0,1100,01,012,01,0000
450000,0,1100,01,013,01,0000
511001,0,1100,01,013,01,0000
511003,3441,1100,01,013,01,0000
511004,0,1100,01,013,01,0000
511010,0,1100,01,013,01,0000
512001,0,1100,01,013,01,0000
512002,0,1100,01,013,01,0000
512005,4806,1100,01,013,01,0000
512006,0,1100,01,013,01,0000
512010,0,1100,01,013,01,0000
512011,0,1100,01,013,01,0000
512012,0,1100,01,013,01,0000
512014,0,1100,01,013,01,0000
512020,0,1100,01,013,01,0000
512024,0,1100,01,013,01,0000
521002,0,1100,01,013,01,0000
521004,2933,1100,01,013,01,0000
521008,-361,1100,01,013,01,0000
521009,0,1100,01,013,01,0000
522002,0,1100,01,013,01,0000
523001,1703,1100,01,013,01,0000
523002,103,1100,01,013,01,0000
524001,1668,1100,01,013,01,0000
524004,0,1100,01,013,01,0000
524009,-1500,1100,01,013,01,0000
525001,0,1100,01,013,01,0000
528003,0,1100,01,013,01,0000
528502,305,1100,01,013,01,0000
528505,150,1100,01,013,01,0000
528506,0,1100,01,013,01,0000
450500,0,1100,01,014,01,0000
511001,11913,1100,01,014,01,0000
511002,0,1100,01,014,01,0000
511003,14392,1100,01,014,01,0000
511004,0,1100,01,014,01,0000
512001,0,1100,01,014,01,0000
512002,0,1100,01,014,01,0000
512005,0,1100,01,014,01,0000
512014,0,1100,01,014,01,0000
521001,4211,1100,01,014,01,0000
521006,4591,1100,01,014,01,0000
521008,0,1100,01,014,01,0000
523001,1719,1100,01,014,01,0000
523002,225,1100,01,014,01,0000
524001,-13623,1100,01,014,01,0000
524005,-1287,1100,01,014,01,0000
524009,-34973,1100,01,014,01,0000
528001,0,1100,01,014,01,0000
528502,158,1100,01,014,01,0000
528505,857,1100,01,014,01,0000
528999,16000,1100,01,014,01,0000
571001,-300,1100,01,014,01,0000
571002,0,1100,01,014,01,0000
574007,0,1100,01,014,01,0000
437100,0,1100,01,015,01,0000
450000,0,1100,01,015,01,0000
511001,0,1100,01,015,01,0000
511003,2260,1100,01,015,01,0000
511004,0,1100,01,015,01,0000
511010,0,1100,01,015,01,0000
512001,0,1100,01,015,01,0000
512002,4160,1100,01,015,01,0000
512005,3359,1100,01,015,01,0000
512012,0,1100,01,015,01,0000
512014,0,1100,01,015,01,0000
521001,-6052,1100,01,015,01,0000
521002,0,1100,01,015,01,0000
521004,0,1100,01,015,01,0000
521007,0,1100,01,015,01,0000
521008,0,1100,01,015,01,0000
521009,0,1100,01,015,01,0000
522002,0,1100,01,015,01,0000
523001,0,1100,01,015,01,0000
523002,5000,1100,01,015,01,0000
524001,0,1100,01,015,01,0000
524004,0,1100,01,015,01,0000
524009,0,1100,01,015,01,0000
524101,0,1100,01,015,01,0000
528001,0,1100,01,015,01,0000
528003,300,1100,01,015,01,0000
528502,0,1100,01,015,01,0000
528505,0,1100,01,015,01,0000
571001,0,1100,01,015,01,0000
574007,0,1100,01,015,01,0000
436000,-63000,1100,01,015,01,1015
521001,63000,1100,01,015,01,1015
498200,0,1100,01,015,99,0000
435000,0,1100,01,016,01,0000
436000,-30000,1100,01,016,01,0000
437100,-1800,1100,01,016,01,0000
483300,0,1100,01,016,01,0000
488014,0,1100,01,016,01,0000
511001,0,1100,01,016,01,0000
511002,0,1100,01,016,01,0000
511003,26800,1100,01,016,01,0000
511004,0,1100,01,016,01,0000
511010,-819,1100,01,016,01,0000
512001,1457,1100,01,016,01,0000
512002,0,1100,01,016,01,0000
512005,0,1100,01,016,01,0000
512014,0,1100,01,016,01,0000
521001,8192,1100,01,016,01,0000
521002,0,1100,01,016,01,0000
521004,250,1100,01,016,01,0000
521007,8429,1100,01,016,01,0000
521008,0,1100,01,016,01,0000
522002,-179,1100,01,016,01,0000
523001,282,1100,01,016,01,0000
523002,500,1100,01,016,01,0000
524001,37847,1100,01,016,01,0000
524004,0,1100,01,016,01,0000
524009,0,1100,01,016,01,0000
528502,0,1100,01,016,01,0000
528505,500,1100,01,016,01,0000
571001,0,1100,01,016,01,0000
571002,0,1100,01,016,01,0000
571004,0,1100,01,016,01,0000
614101,0,1100,01,016,01,0000
616101,0,1100,01,016,01,0000
511001,-95000,1100,01,01a,01,0000
512001,-6885,1100,01,01a,01,0000
512002,-6192,1100,01,01a,01,0000
512005,-4500,1100,01,01a,01,0000
512012,-2400,1100,01,01a,01,0000
512014,-8925,1100,01,01a,01,0000
521001,0,1100,01,01a,01,0000
