Account Code,Actual,Fund,Department,Division,Function,Cost Center
436000,0,6240,31,320,30,0000
437100,0,6240,31,320,30,0000
443100,0,6240,31,320,30,0000
443102,0,6240,31,320,30,0000
443120,0,6240,31,320,30,0000
443121,0,6240,31,320,30,0000
443200,0,6240,31,320,30,0000
443504,-225019.34,6240,31,320,30,0000
443505,-13464,6240,31,320,30,0000
443517,-15445,6240,31,320,30,0000
450012,-42622.2,6240,31,320,30,0000
450700,-2815437.6,6240,31,320,30,0000
460000,-4361.82,6240,31,320,30,0000
481455,-3944,6240,31,320,30,0000
486000,0,6240,31,320,30,0000
489000,0,6240,31,320,30,0000
492000,0,6240,31,320,30,0000
493000,0,6240,31,320,30,0000
499100,0,6240,31,320,30,0000
499101,0,6240,31,320,30,0000
511001,204803.44,6240,31,320,30,0000
511003,0,6240,31,320,30,0000
511004,0,6240,31,320,30,0000
511008,0,6240,31,320,30,0000
511010,0,6240,31,320,30,0000
511997,0,6240,31,320,30,0000
512001,15461.91,6240,31,320,30,0000
512002,13812.58,6240,31,320,30,0000
512005,10240.29,6240,31,320,30,0000
512010,30318.97,6240,31,320,30,0000
512011,0,6240,31,320,30,0000
512012,3619.34,6240,31,320,30,0000
512014,100824.09,6240,31,320,30,0000
512024,0,6240,31,320,30,0000
521001,3799.48,6240,31,320,30,0000
521002,350,6240,31,320,30,0000
521004,2264.34,6240,31,320,30,0000
521005,901.32,6240,31,320,30,0000
521007,4210,6240,31,320,30,0000
521008,0,6240,31,320,30,0000
521009,0,6240,31,320,30,0000
522002,200.73,6240,31,320,30,0000
523001,2914.72,6240,31,320,30,0000
523002,368.4,6240,31,320,30,0000
524001,2578.73,6240,31,320,30,0000
524003,921.23,6240,31,320,30,0000
524004,0,6240,31,320,30,0000
524005,52,6240,31,320,30,0000
524009,21581.86,6240,31,320,30,0000
524101,10930.52,6240,31,320,30,0000
525001,67185,6240,31,320,30,0000
528001,1996.37,6240,31,320,30,0000
528102,23825.5,6240,31,320,30,0000
528201,11574.7,6240,31,320,30,0000
528202,0,6240,31,320,30,0000
528502,960.8,6240,31,320,30,0000
528504,0,6240,31,320,30,0000
528505,663.81,6240,31,320,30,0000
571001,1515.46,6240,31,320,30,0000
571002,89.71,6240,31,320,30,0000
571004,0,6240,31,320,30,0000
573001,0,6240,31,320,30,0000
574005,177370.57,6240,31,320,30,0000
574008,63750,6240,31,320,30,0000
581091,0,6240,31,320,30,0000
614101,144029.82,6240,31,320,30,0000
616101,0,6240,31,320,30,0000
616102,0,6240,31,320,30,0000
711101,76223.51,6240,31,320,30,0000
712101,11448.99,6240,31,320,30,0000
511001,162900.96,6240,31,320,30,3200
511004,10991.67,6240,31,320,30,3200
511008,665.59,6240,31,320,30,3200
511010,0,6240,31,320,30,3200
511997,0,6240,31,320,30,3200
511999,-48330.33,6240,31,320,30,3200
512001,12206.55,6240,31,320,30,3200
512002,11773.51,6240,31,320,30,3200
512005,8727.92,6240,31,320,30,3200
512014,33988.1,6240,31,320,30,3200
512024,0,6240,31,320,30,3200
512999,-18852.99,6240,31,320,30,3200
