Account Code,Actual,Fund,Department,Division,Function,Cost Center
511003,-1700,1100,01,011,01,0000
512001,0,1100,01,011,01,0000
512012,0,1100,01,011,01,0000
512014,0,1100,01,011,01,0000
512016,0,1100,01,011,01,0000
512018,0,1100,01,011,01,0000
521002,0,1100,01,011,01,0000
521008,0,1100,01,011,01,0000
521009,0,1100,01,011,01,0000
522002,0,1100,01,011,01,0000
523001,0,1100,01,011,01,0000
523002,0,1100,01,011,01,0000
524001,0,1100,01,011,01,0000
524004,-145,1100,01,011,01,0000
525001,0,1100,01,011,01,0000
528010,0,1100,01,011,01,0000
528502,145,1100,01,011,01,0000
528505,0,1100,01,011,01,0000
571004,0,1100,01,011,01,0000
450000,0,1100,01,012,01,0000
450001,0,1100,01,012,01,0000
511001,0,1100,01,012,01,0000
512001,0,1100,01,012,01,0000
512002,0,1100,01,012,01,0000
512005,0,1100,01,012,01,0000
512012,0,1100,01,012,01,0000
512014,0,1100,01,012,01,0000
521001,0,1100,01,012,01,0000
521002,0,1100,01,012,01,0000
521008,-227,1100,01,012,01,0000
522001,0,1100,01,012,01,0000
523001,200,1100,01,012,01,0000
523002,175,1100,01,012,01,0000
524001,449,1100,01,012,01,0000
528502,0,1100,01,012,01,0000
450000,0,1100,01,013,01,0000
511001,40661,1100,01,013,01,0000
511003,18000,1100,01,013,01,0000
511004,0,1100,01,013,01,0000
511010,0,1100,01,013,01,0000
512001,0,1100,01,013,01,0000
512002,0,1100,01,013,01,0000
512005,0,1100,01,013,01,0000
512006,0,1100,01,013,01,0000
512010,0,1100,01,013,01,0000
512011,0,1100,01,013,01,0000
512012,0,1100,01,013,01,0000
512014,0,1100,01,013,01,0000
512020,0,1100,01,013,01,0000
512024,0,1100,01,013,01,0000
521002,0,1100,01,013,01,0000
521004,2390,1100,01,013,01,0000
521008,-496,1100,01,013,01,0000
521009,0,1100,01,013,01,0000
522002,0,1100,01,013,01,0000
523001,9000,1100,01,013,01,0000
523002,0,1100,01,013,01,0000
524001,1239,1100,01,013,01,0000
524004,0,1100,01,013,01,0000
524009,0,1100,01,013,01,0000
525001,0,1100,01,013,01,0000
528003,0,1100,01,013,01,0000
528502,496,1100,01,013,01,0000
528505,1700,1100,01,013,01,0000
528506,0,1100,01,013,01,0000
571004,0,1100,01,013,01,0000
450500,0,1100,01,014,01,0000
511001,30000,1100,01,014,01,0000
511002,0,1100,01,014,01,0000
511003,5000,1100,01,014,01,0000
511004,0,1100,01,014,01,0000
512001,0,1100,01,014,01,0000
512002,0,1100,01,014,01,0000
512005,0,1100,01,014,01,0000
512014,0,1100,01,014,01,0000
521001,-27333,1100,01,014,01,0000
521006,14911,1100,01,014,01,0000
521008,-100,1100,01,014,01,0000
523001,7000,1100,01,014,01,0000
523002,300,1100,01,014,01,0000
524001,12483,1100,01,014,01,0000
524005,3000,1100,01,014,01,0000
524009,-25053,1100,01,014,01,0000
528001,0,1100,01,014,01,0000
528502,250,1100,01,014,01,0000
528505,-7900,1100,01,014,01,0000
528999,0,1100,01,014,01,0000
571001,1000,1100,01,014,01,0000
571002,0,1100,01,014,01,0000
574007,35000,1100,01,014,01,0000
437100,0,1100,01,015,01,0000
450000,0,1100,01,015,01,0000
511001,-38191,1100,01,015,01,0000
511003,0,1100,01,015,01,0000
511004,0,1100,01,015,01,0000
511010,0,1100,01,015,01,0000
512001,-430,1100,01,015,01,0000
512002,-965,1100,01,015,01,0000
512005,91,1100,01,015,01,0000
512012,-1596,1100,01,015,01,0000
512014,-8925,1100,01,015,01,0000
521001,20645,1100,01,015,01,0000
521002,0,1100,01,015,01,0000
521004,-1,1100,01,015,01,0000
521007,-200,1100,01,015,01,0000
521008,-911,1100,01,015,01,0000
521009,0,1100,01,015,01,0000
522002,0,1100,01,015,01,0000
523001,0,1100,01,015,01,0000
523002,2000,1100,01,015,01,0000
524001,0,1100,01,015,01,0000
524004,0,1100,01,015,01,0000
524009,0,1100,01,015,01,0000
