Account Code,Actual,Fund,Department,Division,Function,Cost Center
511003,139358.91,1100,01,011,01,0000
512001,9030.45,1100,01,011,01,0000
512012,0,1100,01,011,01,0000
512014,27964.2,1100,01,011,01,0000
512016,0,1100,01,011,01,0000
512018,0,1100,01,011,01,0000
521002,0,1100,01,011,01,0000
521008,0,1100,01,011,01,0000
521009,0,1100,01,011,01,0000
522002,0,1100,01,011,01,0000
523001,17285.42,1100,01,011,01,0000
523002,752.99,1100,01,011,01,0000
524001,504.9,1100,01,011,01,0000
524004,0,1100,01,011,01,0000
525001,0,1100,01,011,01,0000
528010,1823.46,1100,01,011,01,0000
528502,1152,1100,01,011,01,0000
528505,0,1100,01,011,01,0000
450000,-56,1100,01,012,01,0000
450001,-810,1100,01,012,01,0000
511001,84833.99,1100,01,012,01,0000
512001,6360.92,1100,01,012,01,0000
512002,5722.55,1100,01,012,01,0000
512005,4241.8,1100,01,012,01,0000
512012,2412.99,1100,01,012,01,0000
512014,9271.85,1100,01,012,01,0000
521001,0,1100,01,012,01,0000
521002,0,1100,01,012,01,0000
521008,0,1100,01,012,01,0000
522001,0,1100,01,012,01,0000
523001,987.6,1100,01,012,01,0000
523002,175,1100,01,012,01,0000
524001,1550.07,1100,01,012,01,0000
528502,192,1100,01,012,01,0000
450000,0,1100,01,013,01,0000
511001,394367.54,1100,01,013,01,0000
511003,16775.19,1100,01,013,01,0000
511004,360.96,1100,01,013,01,0000
511010,845.02,1100,01,013,01,0000
512001,25985.55,1100,01,013,01,0000
512002,27497.59,1100,01,013,01,0000
512005,20338.13,1100,01,013,01,0000
512006,3454.85,1100,01,013,01,0000
512010,0,1100,01,013,01,0000
512011,0,1100,01,013,01,0000
512012,13271.29,1100,01,013,01,0000
512014,42166.75,1100,01,013,01,0000
512020,0,1100,01,013,01,0000
512024,0,1100,01,013,01,0000
521002,406.95,1100,01,013,01,0000
521004,3404.36,1100,01,013,01,0000
521008,0,1100,01,013,01,0000
521009,0,1100,01,013,01,0000
522002,0,1100,01,013,01,0000
523001,16891.48,1100,01,013,01,0000
523002,4503.05,1100,01,013,01,0000
524001,9218.81,1100,01,013,01,0000
524004,0,1100,01,013,01,0000
524009,1015.86,1100,01,013,01,0000
525001,29468.03,1100,01,013,01,0000
528003,0,1100,01,013,01,0000
528502,2496.65,1100,01,013,01,0000
528505,2823.46,1100,01,013,01,0000
528506,0,1100,01,013,01,0000
450500,0,1100,01,014,01,0000
511001,237125.69,1100,01,014,01,0000
511002,0,1100,01,014,01,0000
511003,0,1100,01,014,01,0000
511004,10576.87,1100,01,014,01,0000
512001,17587.26,1100,01,014,01,0000
512002,16702.68,1100,01,014,01,0000
512005,12385.08,1100,01,014,01,0000
512014,58026.07,1100,01,014,01,0000
521001,40624.89,1100,01,014,01,0000
521006,14211.33,1100,01,014,01,0000
521008,0,1100,01,014,01,0000
523001,1463.92,1100,01,014,01,0000
523002,220.07,1100,01,014,01,0000
524001,9211.21,1100,01,014,01,0000
524005,1932.27,1100,01,014,01,0000
524009,97465.04,1100,01,014,01,0000
528001,0,1100,01,014,01,0000
528502,674.3,1100,01,014,01,0000
528505,3118.51,1100,01,014,01,0000
528999,0,1100,01,014,01,0000
571001,683.26,1100,01,014,01,0000
571002,554.8,1100,01,014,01,0000
574007,-54173.62,1100,01,014,01,0000
437100,0,1100,01,015,01,0000
450000,-234,1100,01,015,01,0000
511001,197539.37,1100,01,015,01,0000
511003,11635.2,1100,01,015,01,0000
511004,0,1100,01,015,01,0000
511010,0,1100,01,015,01,0000
512001,14843.71,1100,01,015,01,0000
512002,13620.13,1100,01,015,01,0000
512005,9852.03,1100,01,015,01,0000
512012,0,1100,01,015,01,0000
512014,31960.16,1100,01,015,01,0000
521001,12885,1100,01,015,01,0000
521002,0,1100,01,015,01,0000
521004,0,1100,01,015,01,0000
521007,818.44,1100,01,015,01,0000
521008,0,1100,01,015,01,0000
521009,0,1100,01,015,01,0000
522002,0,1100,01,015,01,0000
523001,1254.23,1100,01,015,01,0000
523002,2944.34,1100,01,015,01,0000
524001,3232.09,1100,01,015,01,0000
524004,0,1100,01,015,01,0000
524009,0,1100,01,015,01,0000
524101,0,1100,01,015,01,0000
528001,0,1100,01,015,01,0000
528003,499.99,1100,01,015,01,0000
528502,384,1100,01,015,01,0000
528505,1861.32,1100,01,015,01,0000
571001,0,1100,01,015,01,0000
574007,0,1100,01,015,01,0000
436000,-66712.65,1100,01,015,01,1015
521001,66712.65,1100,01,015,01,1015
498200,0,1100,01,015,99,0000
435000,-6351.92,1100,01,016,01,0000
436000,-23400,1100,01,016,01,0000
437100,-1800,1100,01,016,01,0000
483300,0,1100,01,016,01,0000
488014,-23305.26,1100,01,016,01,0000
511001,65763.47,1100,01,016,01,0000
511002,18330.45,1100,01,016,01,0000
511003,11954.4,1100,01,016,01,0000
511004,0,1100,01,016,01,0000
511010,1030.23,1100,01,016,01,0000
512001,7262.81,1100,01,016,01,0000
512002,5456.96,1100,01,016,01,0000
512005,4284.35,1100,01,016,01,0000
512014,10105.44,1100,01,016,01,0000
521001,3150,1100,01,016,01,0000
521002,0,1100,01,016,01,0000
521004,0,1100,01,016,01,0000
521007,984.9,1100,01,016,01,0000
521008,0,1100,01,016,01,0000
522002,3358.91,1100,01,016,01,0000
523001,175,1100,01,016,01,0000
523002,5760.4,1100,01,016,01,0000
524001,30870.25,1100,01,016,01,0000
524004,0,1100,01,016,01,0000
524009,0,1100,01,016,01,0000
528502,192,1100,01,016,01,0000
528505,1020.11,1100,01,016,01,0000
571001,223.2,1100,01,016,01,0000
571002,111,1100,01,016,01,0000
571004,0,1100,01,016,01,0000
614101,0,1100,01,016,01,0000
616101,0,1100,01,016,01,0000
511001,0,1100,01,01a,01,0000
512001,0,1100,01,01a,01,0000
512002,0,1100,01,01a,01,0000
512005,0,1100,01,01a,01,0000
512012,0,1100,01,01a,01,0000
512014,0,1100,01,01a,01,0000
521001,0,1100,01,01a,01,0000
523001,0,1100,01,01a,01,0000
523002,0,1100,01,01a,01,0000
450322,0,1100,01,131,01,0000
511001,521709.16,1100,01,131,01,0000
511004,4080.39,1100,01,131,01,0000
511008,300,1100,01,131,01,0000
511999,0,1100,01,131,01,0000
512001,38466.9,1100,01,131,01,0000
512002,35498.49,1100,01,131,01,0000
512005,26276.4,1100,01,131,01,0000
512014,97708.02,1100,01,131,01,0000
521001,206504.52,1100,01,131,01,0000
521004,278.94,1100,01,131,01,0000
521008,0,1100,01,131,01,0000
521009,0,1100,01,131,01,0000
522001,206908.56,1100,01,131,01,0000
522003,51952.8,1100,01,131,01,0000
522009,0,1100,01,131,01,0000
523001,2823.79,1100,01,131,01,0000
523002,205,1100,01,131,01,0000
524001,5684.41,1100,01,131,01,0000
524003,621.95,1100,01,131,01,0000
524005,0,1100,01,131,01,0000
524101,10671.82,1100,01,131,01,0000
528001,441.65,1100,01,131,01,0000
528502,960,1100,01,131,01,0000
528503,0,1100,01,131,01,0000
528505,493.86,1100,01,131,01,0000
528508,117243.31,1100,01,131,01,0000
528510,41445.78,1100,01,131,01,0000
528512,0,1100,01,131,01,0000
528514,0,1100,01,131,01,0000
528522,16460.76,1100,01,131,01,0000
571001,6107.41,1100,01,131,01,0000
571002,11824.73,1100,01,131,01,0000
571004,0,1100,01,131,01,0000
571999,-1820.4,1100,01,131,01,0000
612101,0,1100,01,131,01,0000
614101,0,1100,01,131,01,0000
616101,0,1100,01,131,01,0000
450000,0,1100,01,313,01,0000
450103,607.44,1100,01,313,01,0000
450104,0,1100,01,313,01,0000
450107,-29627.95,1100,01,313,01,0000
450300,-11054.07,1100,01,313,01,0000
450310,0,1100,01,313,01,0000
511001,527100.68,1100,01,313,01,0000
511002,0,1100,01,313,01,0000
511003,71769.68,1100,01,313,01,0000
511004,48854.54,1100,01,313,01,0000
511008,3164,1100,01,313,01,0000
511010,0,1100,01,313,01,0000
512001,45904.47,1100,01,313,01,0000
512002,38731.53,1100,01,313,01,0000
512005,28809.17,1100,01,313,01,0000
512014,110419.94,1100,01,313,01,0000
521001,18036.1,1100,01,313,01,0000
521002,3216.4,1100,01,313,01,0000
521006,280,1100,01,313,01,0000
521008,1678.23,1100,01,313,01,0000
522002,18065.99,1100,01,313,01,0000
522003,5213.23,1100,01,313,01,0000
523001,24254.28,1100,01,313,01,0000
523002,963.4,1100,01,313,01,0000
524001,28424.95,1100,01,313,01,0000
524003,3027.07,1100,01,313,01,0000
524005,14341.66,1100,01,313,01,0000
524006,1123674.04,1100,01,313,01,0000
524007,0,1100,01,313,01,0000
524009,97.85,1100,01,313,01,0000
524016,29878.57,1100,01,313,01,0000
524101,61.5,1100,01,313,01,0000
524102,0,1100,01,313,01,0000
524105,0,1100,01,313,01,0000
525001,0,1100,01,313,01,0000
528001,1504.65,1100,01,313,01,0000
528006,2727.17,1100,01,313,01,0000
528502,2880.95,1100,01,313,01,0000
528504,0,1100,01,313,01,0000
528505,2388.02,1100,01,313,01,0000
528508,20243.26,1100,01,313,01,0000
528509,13152.46,1100,01,313,01,0000
528510,6612.71,1100,01,313,01,0000
528518,86026.83,1100,01,313,01,0000
528519,-1653.64,1100,01,313,01,0000
528522,8517.15,1100,01,313,01,0000
528523,0,1100,01,313,01,0000
571001,32426.86,1100,01,313,01,0000
571002,10164.14,1100,01,313,01,0000
571004,0,1100,01,313,01,0000
574007,-1968193.6,1100,01,313,01,0000
614101,0,1100,01,313,01,0000
571001,7926.36,1100,01,313,01,3130
571002,966760.77,1100,01,313,01,3130
571004,0,1100,01,313,01,3130
574007,-1020794.64,1100,01,313,01,3130
498200,0,1100,01,313,99,0000
511001,449428.57,1100,02,020,01,0000
511002,0,1100,02,020,01,0000
511003,0,1100,02,020,01,0000
511004,0,1100,02,020,01,0000
512001,31964.63,1100,02,020,01,0000
512002,30323.86,1100,02,020,01,0000
512005,22471.63,1100,02,020,01,0000
512010,0,1100,02,020,01,0000
512011,0,1100,02,020,01,0000
512012,2412.99,1100,02,020,01,0000
512014,50653.81,1100,02,020,01,0000
512018,0,1100,02,020,01,0000
512020,1646.88,1100,02,020,01,0000
512024,0,1100,02,020,01,0000
521001,190,1100,02,020,01,0000
521002,0,1100,02,020,01,0000
521003,41860.87,1100,02,020,01,0000
521004,0,1100,02,020,01,0000
521008,45.5,1100,02,020,01,0000
521009,0,1100,02,020,01,0000
522001,0,1100,02,020,01,0000
523001,3519.14,1100,02,020,01,0000
523002,31928.4,1100,02,020,01,0000
524001,2015.7,1100,02,020,01,0000
524004,241.64,1100,02,020,01,0000
524009,571.03,1100,02,020,01,0000
528502,1728.9,1100,02,020,01,0000
528503,0,1100,02,020,01,0000
528505,841.6,1100,02,020,01,0000
450010,0,1100,03,010,01,0000
498001,-2206649.04,1100,03,010,01,0000
499100,0,1100,03,010,01,0000
499101,0,1100,03,010,01,0000
511001,128754.75,1100,03,010,01,0000
511004,0,1100,03,010,01,0000
512001,9588.22,1100,03,010,01,0000
512002,8685.27,1100,03,010,01,0000
512005,6437.65,1100,03,010,01,0000
512014,15831.82,1100,03,010,01,0000
521008,955.7,1100,03,010,01,0000
521009,413,1100,03,010,01,0000
523001,1709.44,1100,03,010,01,0000
523002,916.49,1100,03,010,01,0000
524001,613.12,1100,03,010,01,0000
524004,0,1100,03,010,01,0000
524009,0,1100,03,010,01,0000
528001,0,1100,03,010,01,0000
528502,576,1100,03,010,01,0000
528503,0,1100,03,010,01,0000
528505,541.38,1100,03,010,01,0000
486000,-75512.1,1100,03,017,01,0000
489000,-31700.69,1100,03,017,01,0000
511001,203450.05,1100,03,017,01,0000
511003,0,1100,03,017,01,0000
511004,0,1100,03,017,01,0000
512001,14341.48,1100,03,017,01,0000
512002,13725.9,1100,03,017,01,0000
512005,10176.9,1100,03,017,01,0000
512014,30934.73,1100,03,017,01,0000
521001,90,1100,03,017,01,0000
521004,4567.14,1100,03,017,01,0000
521006,0,1100,03,017,01,0000
521007,0,1100,03,017,01,0000
521008,0,1100,03,017,01,0000
521009,0,1100,03,017,01,0000
521013,0,1100,03,017,01,0000
522002,0,1100,03,017,01,0000
523001,1007.93,1100,03,017,01,0000
523002,409.9,1100,03,017,01,0000
524001,445.51,1100,03,017,01,0000
524009,0,1100,03,017,01,0000
528001,524.5,1100,03,017,01,0000
528502,1152,1100,03,017,01,0000
528505,105.02,1100,03,017,01,0000
528508,1514.08,1100,03,017,01,0000
528512,0,1100,03,017,01,0000
528522,143.22,1100,03,017,01,0000
800410,0,1100,03,017,99,0000
511001,93390.28,1100,03,018,01,0000
511004,2668.8,1100,03,018,01,0000
511008,2614,1100,03,018,01,0000
512001,7190.05,1100,03,018,01,0000
512002,6655.81,1100,03,018,01,0000
512005,4933.66,1100,03,018,01,0000
512014,16568.31,1100,03,018,01,0000
521001,700.02,1100,03,018,01,0000
521006,0,1100,03,018,01,0000
521008,0,1100,03,018,01,0000
522001,0,1100,03,018,01,0000
522002,24.48,1100,03,018,01,0000
522003,0,1100,03,018,01,0000
523001,0,1100,03,018,01,0000
523002,0,1100,03,018,01,0000
524001,631.14,1100,03,018,01,0000
524003,51.69,1100,03,018,01,0000
524005,174,1100,03,018,01,0000
524105,-3590.48,1100,03,018,01,0000
524107,0,1100,03,018,01,0000
528001,0,1100,03,018,01,0000
528502,384.05,1100,03,018,01,0000
528506,0,1100,03,018,01,0000
528508,3935.76,1100,03,018,01,0000
528510,3423.02,1100,03,018,01,0000
528512,0,1100,03,018,01,0000
528514,0,1100,03,018,01,0000
528522,290.73,1100,03,018,01,0000
