t,2013,1,TO,2013,13,,
,ORIGINAL,TRANFRS,REVISED,,,AVAILABLE,PCT
,APPROP,ADJSTMTS,BUDGET,ACTUALS,ENCUMBRANCES,BUDGET,USED
,,,,,,,
1100,General Fund,,,,,,
,,,,,,,
1,Administration Services Dept,,,,,,
,,,,,,,
11,Governing Body Division,,,,,,
,,,,,,,
1100-01-01-011-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,138450,100,138550,139358.91,0,-808.91,100.60%
1100-01-01-011-0000-00000-00000-000-512001- FICA Tax Expense                              ,8534,8,8542,9030.45,0,-488.45,105.70%
1100-01-01-011-0000-00000-00000-000-512012- Vehicle Allowance                             ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-512014- Group Insurance Expense                       ,0,27602,27602,27964.2,0,-362.2,101.30%
1100-01-01-011-0000-00000-00000-000-512016- Expense Allowance                             ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-512018- Phone Allowance                               ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-521002- Professional Services                         ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-521009- Services - Advertising                        ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-523001- Training                                      ,16000,-617,15383,17285.42,0,-1902.42,112.40%
1100-01-01-011-0000-00000-00000-000-523002- Dues & Subscriptions                          ,750,3,753,752.99,0,0.01,100.00%
1100-01-01-011-0000-00000-00000-000-524001- Supplies - Other                              ,0,411,411,504.9,0,-93.9,122.80%
1100-01-01-011-0000-00000-00000-000-524004- Supplies - Books/Audio Visual                 ,150,-150,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-525001- Insurance & Bonds                             ,10000,-10000,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-528010- Special  Events                               ,1000,401,1401,1823.46,0,-422.46,130.20%
1100-01-01-011-0000-00000-00000-000-528502- Telephone                                     ,1200,-48,1152,1152,0,0,100.00%
1100-01-01-011-0000-00000-00000-000-528505- Cellular Usage                                ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Governing Body Division       ,176084,17710,193794,197872.33,0,-4078.33,102.10%
,,,,,,,
,,,,,,,
12,City Clerk Division,,,,,,
,,,,,,,
1100-01-01-012-0000-00000-00000-000-450000- Sales and Services                            ,0,0,0,-56,0,56,0.00%
1100-01-01-012-0000-00000-00000-000-450001- Applications Fees                             ,0,0,0,-810,0,810,0.00%
1100-01-01-012-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,83004,1350,84354,84833.99,0,-479.99,100.60%
1100-01-01-012-0000-00000-00000-000-512001- FICA Tax Expense                              ,6367,104,6471,6360.92,0,110.08,98.30%
1100-01-01-012-0000-00000-00000-000-512002- Employer - LGERS                              ,5769,92,5861,5722.55,0,138.45,97.60%
1100-01-01-012-0000-00000-00000-000-512005- Employer - 401(K)                             ,4192,68,4260,4241.8,0,18.2,99.60%
1100-01-01-012-0000-00000-00000-000-512012- Vehicle Allowance                             ,2400,0,2400,2412.99,0,-12.99,100.50%
1100-01-01-012-0000-00000-00000-000-512014- Group Insurance Expense                       ,8925,0,8925,9271.85,0,-346.85,103.90%
1100-01-01-012-0000-00000-00000-000-521001- Contracted Services                           ,120,-125,-5,0,0,-5,0.00%
1100-01-01-012-0000-00000-00000-000-521002- Professional Services                         ,0,0,0,0,0,0,0.00%
1100-01-01-012-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,900,-900,0,0,0,0,0.00%
1100-01-01-012-0000-00000-00000-000-522001- Maintenance and Repairs                       ,0,0,0,0,0,0,0.00%
1100-01-01-012-0000-00000-00000-000-523001- Training                                      ,1675,0,1675,987.6,0,687.4,59.00%
1100-01-01-012-0000-00000-00000-000-523002- Dues & Subscriptions                          ,175,0,175,175,0,0,100.00%
1100-01-01-012-0000-00000-00000-000-524001- Supplies - Other                              ,526,1025,1551,1550.07,0,0.93,99.90%
1100-01-01-012-0000-00000-00000-000-528502- Telephone                                     ,192,0,192,192,0,0,100.00%
,,,,,,,
TOTAL City Clerk Division           ,114245,1614,115859,114882.77,0,976.23,99.20%
,,,,,,,
,,,,,,,
13,City Manager,,,,,,
,,,,,,,
1100-01-01-013-0000-00000-00000-000-450000- Sales and Services                            ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,380572,10850,391422,394367.54,0,-2945.54,100.80%
1100-01-01-013-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,23000,-1712,21288,16775.19,0,4512.81,78.80%
1100-01-01-013-0000-00000-00000-000-511004- Compensation - Overtime                       ,0,500,500,360.96,0,139.04,72.20%
1100-01-01-013-0000-00000-00000-000-511010- Quality of Serv Award                         ,1053,0,1053,845.02,0,207.98,80.20%
1100-01-01-013-0000-00000-00000-000-512001- FICA Tax Expense                              ,31271,-4237,27034,25985.55,0,1048.45,96.10%
1100-01-01-013-0000-00000-00000-000-512002- Employer - LGERS                              ,27266,679,27945,27497.59,0,447.41,98.40%
1100-01-01-013-0000-00000-00000-000-512005- Employer - 401(K)                             ,19816,499,20315,20338.13,0,-23.13,100.10%
1100-01-01-013-0000-00000-00000-000-512006- Employer - 457                                ,3443,0,3443,3454.85,0,-11.85,100.30%
1100-01-01-013-0000-00000-00000-000-512010- Workers Compensation                          ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-512011- Unemployment                                  ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-512012- Vehicle Allowance                             ,13217,0,13217,13271.29,0,-54.29,100.40%
1100-01-01-013-0000-00000-00000-000-512014- Group Insurance Expense                       ,40698,0,40698,42166.75,0,-1468.75,103.60%
1100-01-01-013-0000-00000-00000-000-512020- Fringe Ben - Housing Allowance                ,0,0,0,0,0,0,0.00%
