FROM,2011,1,TO,2011,13,,
,ORIGINAL,TRANFRS,REVISED,,,AVAILABLE,PCT
,APPROP,ADJSTMTS,BUDGET,ACTUALS,ENCUMBRANCES,BUDGET,USED
,,,,,,,
1100,General Fund,,,,,,
,,,,,,,
1,Administration Services Dept,,,,,,
,,,,,,,
11,Governing Body Division,,,,,,
,,,,,,,
11000011,Gen Fd - Governing Body,,,,,,
,,,,,,,
1100-01-01-011-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,109399,-1700,107699,120849.77,0,-13150.77,112.20%
1100-01-01-011-0000-00000-00000-000-512001- FICA Tax Expense                              ,8369,0,8369,9596.95,0,-1227.95,114.70%
1100-01-01-011-0000-00000-00000-000-512012- Vehicle Allowance                             ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-512014- Group Insurance Expense                       ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-512016- Expense Allowance                             ,27736,0,27736,16141.55,0,11594.45,58.20%
1100-01-01-011-0000-00000-00000-000-512018- Phone Allowance                               ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-521002- Professional Services                         ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-521009- Services - Advertising                        ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-523001- Training                                      ,26000,0,26000,17780.42,0,8219.58,68.40%
1100-01-01-011-0000-00000-00000-000-523002- Dues & Subscriptions                          ,750,0,750,283.06,0,466.94,37.70%
1100-01-01-011-0000-00000-00000-000-524001- Supplies - Other                              ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-524004- Supplies - Books/Audio Visual                 ,150,-145,5,0,0,5,0.00%
1100-01-01-011-0000-00000-00000-000-525001- Insurance & Bonds                             ,10000,0,10000,10000,0,0,100.00%
1100-01-01-011-0000-00000-00000-000-528010- Special  Events                               ,1000,0,1000,146.7,0,853.3,14.70%
1100-01-01-011-0000-00000-00000-000-528502- Telephone                                     ,1200,145,1345,1344,0,1,99.90%
1100-01-01-011-0000-00000-00000-000-528505- Cellular Usage                                ,0,0,0,0,0,0,0.00%
1100-01-01-011-0000-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Governing Body Division       ,184604,-1700,182904,176142.45,0,6761.55,96.30%
,,,,,,,
,,,,,,,
12,City Clerk Division,,,,,,
,,,,,,,
11000012,Gen Fd - City Clerk,,,,,,
,,,,,,,
1100-01-01-012-0000-00000-00000-000-450000- Sales and Services                            ,0,0,0,-261.3,0,261.3,0.00%
