FROM,2013,1,TO,2013,13,,
,ORIGINAL,TRANFRS,REVISED,,,AVAILABLE,PCT
,APPROP,ADJSTMTS,BUDGET,ACTUALS,ENCUMBRANCES,BUDGET,USED
,,,,,,,
6100,Water Services Fund,,,,,,
,,,,,,,
91,Water Department,,,,,,
,,,,,,,
910,Water Administration,,,,,,
,,,,,,,
61000910,Wtr Svc Fd - Water Admin,,,,,,
,,,,,,,
6100-91-91-910-0000-00000-00000-000-450010- Charges for Services                          ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-450012- Delinquent & Interest Fee                     ,-830000,0,-830000,-887689.91,0,57689.91,107.00%
6100-91-91-910-0000-00000-00000-000-450705- Water Availability                            ,-42000,0,-42000,-58814,0,16814,140.00%
6100-91-91-910-0000-00000-00000-000-450706- Water Reservation Fees                        ,-9000,0,-9000,-4004,0,-4996,44.50%
6100-91-91-910-0000-00000-00000-000-453100- Chrgs for Serv-Plan Review Fee                ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-489000- Other Miscellaneous Revenue                   ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,477027,72023,549050,558247.69,0,-9197.69,101.70%
6100-91-91-910-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-511004- Compensation - Overtime                       ,505,11,516,515.86,0,0.14,100.00%
6100-91-91-910-0000-00000-00000-000-511010- Quality of Serv Award                         ,3000,0,3000,2599.32,0,400.68,86.60%
6100-91-91-910-0000-00000-00000-000-512001- FICA Tax Expense                              ,36273,4513,40786,40880.23,0,-94.23,100.20%
6100-91-91-910-0000-00000-00000-000-512002- Employer - LGERS                              ,32622,5099,37721,37870.63,0,-149.63,100.40%
6100-91-91-910-0000-00000-00000-000-512005- Employer - 401(K)                             ,24007,3472,27479,27938.51,0,-459.51,101.70%
6100-91-91-910-0000-00000-00000-000-512012- Vehicle Allowance                             ,4800,0,4800,4825.97,0,-25.97,100.50%
6100-91-91-910-0000-00000-00000-000-512014- Group Insurance Expense                       ,62475,3115,65590,65838.34,0,-248.34,100.40%
6100-91-91-910-0000-00000-00000-000-512018- Phone Allowance                               ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-521001- Contracted Services                           ,10850,183149,193999,163964.34,0,30034.26,84.50%
6100-91-91-910-0000-00000-00000-000-521004- Rental/Lease                                  ,5000,1400,6400,6385.69,0,14.31,99.80%
6100-91-91-910-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-521009- Services - Advertising                        ,0,84,84,84,0,0,100.00%
6100-91-91-910-0000-00000-00000-000-522001- Maintenance and Repairs                       ,1000,-1000,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-523001- Training                                      ,6500,-100,6400,5654.13,0,745.87,88.30%
6100-91-91-910-0000-00000-00000-000-523002- Dues & Subscriptions                          ,34550,12000,46550,38014.17,0,8535.83,81.70%
6100-91-91-910-0000-00000-00000-000-524001- Supplies - Other                              ,10000,-784,9216,6104.29,0,3111.71,66.20%
6100-91-91-910-0000-00000-00000-000-524003- Supplies - Safety Equipment                   ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-524004- Supplies - Books/Audio Visual                 ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-528001- Licenses Taxes & Fees                         ,47700,76,47776,36934.61,0,10841.28,77.30%
6100-91-91-910-0000-00000-00000-000-528502- Telephone                                     ,3000,0,3000,2689.7,0,310.3,89.70%
6100-91-91-910-0000-00000-00000-000-528503- Long Distance                                 ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-528504- Radio Charges                                 ,0,0,0,0,0,0,0.00%
6100-91-91-910-0000-00000-00000-000-528505- Cellular Usage                                ,4360,0,4360,2245.38,0,2114.62,51.50%
6100-91-91-910-0000-00000-00000-000-571001- Fleet Maintenance Charges                     ,300,300,600,-230.55,0,830.55,38.40%
6100-91-91-910-0000-00000-00000-000-571002- Fleet Fuel Charges                            ,900,400,1300,1178.59,0,121.41,90.70%
6100-91-91-910-0000-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Water Administration          ,-116131,283758,167627,51232.99,0,116393.5,30.60%
,,,,,,,
,,,,,,,
911,Water General Operations Div,,,,,,
,,,,,,,
61000911,Wtr Svc Fd - Water Gen Oper,,,,,,
,,,,,,,
6100-91-91-911-0000-00000-00000-000-436000- Restrictd Intergv State Grants                ,0,0,0,0,0,0,0.00%
6100-91-91-911-0000-00000-00000-000-436001- FEMA 2010 State Storm Reimburs                ,0,0,0,0,0,0,0.00%
6100-91-91-911-0000-00000-00000-000-450010- Charges for Services                          ,0,0,0,0,0,0,0.00%
6100-91-91-911-0000-00000-00000-000-450503- Bottled Water Sales                           ,0,0,0,0,0,0,0.00%
6100-91-91-911-0000-00000-00000-000-450707- Technology Fee                                ,0,0,0,-2953.28,0,2953.28,0.00%
6100-91-91-911-0000-00000-00000-000-460000- Income from Investments                       ,-112500,0,-112500,-72710.71,0,-39789.29,64.60%
6100-91-91-911-0000-00000-00000-000-486000- Sale of Capital Assets                        ,0,0,0,-80173.78,0,80173.78,0.00%
6100-91-91-911-0000-00000-00000-000-488012- Reimbursement                                 ,0,0,0,-207247.21,0,207247.21,0.00%
6100-91-91-911-0000-00000-00000-000-489000- Other Miscellaneous Revenue                   ,0,0,0,-159298.22,0,159298.22,0.00%
6100-91-91-911-0000-00000-00000-000-498001- Charges to Other Funds                        ,0,0,0,-45000,0,45000,0.00%
6100-91-91-911-0000-00000-00000-000-499100- Appropriated Fund Balance                     ,0,0,0,0,0,0,0.00%
6100-91-91-911-0000-00000-00000-000-499101- Approp Fund Bal Res for Enc                   ,0,-1003979,-1003979,0,0,-1003978.91,0.00%
6100-91-91-911-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,74370,-74370,0,0,0,0,0.00%
