Account Code,Actual,Fund,Department,Division,Function,Cost Center
511003,120849.77,1100,01,011,01,0000
512001,9596.95,1100,01,011,01,0000
512012,0,1100,01,011,01,0000
512014,0,1100,01,011,01,0000
512016,16141.55,1100,01,011,01,0000
512018,0,1100,01,011,01,0000
521002,0,1100,01,011,01,0000
521008,0,1100,01,011,01,0000
521009,0,1100,01,011,01,0000
522002,0,1100,01,011,01,0000
523001,17780.42,1100,01,011,01,0000
523002,283.06,1100,01,011,01,0000
524001,0,1100,01,011,01,0000
524004,0,1100,01,011,01,0000
525001,10000,1100,01,011,01,0000
528010,146.7,1100,01,011,01,0000
528502,1344,1100,01,011,01,0000
528505,0,1100,01,011,01,0000
571004,0,1100,01,011,01,0000
450000,-261.3,1100,01,012,01,0000
450001,-945,1100,01,012,01,0000
511001,82500.1,1100,01,012,01,0000
512001,6280.56,1100,01,012,01,0000
512002,5248.09,1100,01,012,01,0000
512005,4115.71,1100,01,012,01,0000
512012,2224.67,1100,01,012,01,0000
512014,8925,1100,01,012,01,0000
521001,0,1100,01,012,01,0000
521002,0,1100,01,012,01,0000
521008,275.75,1100,01,012,01,0000
522001,0,1100,01,012,01,0000
523001,255.16,1100,01,012,01,0000
523002,305,1100,01,012,01,0000
524001,996.59,1100,01,012,01,0000
528502,192,1100,01,012,01,0000
450000,-0.49,1100,01,013,01,0000
511001,422731.75,1100,01,013,01,0000
511003,20754.2,1100,01,013,01,0000
511004,485.38,1100,01,013,01,0000
511010,1041.41,1100,01,013,01,0000
512001,28182.73,1100,01,013,01,0000
512002,26891.73,1100,01,013,01,0000
512005,16607.96,1100,01,013,01,0000
512006,3379.42,1100,01,013,01,0000
512010,0,1100,01,013,01,0000
512011,0,1100,01,013,01,0000
512012,12235.57,1100,01,013,01,0000
512014,35698,1100,01,013,01,0000
512020,0,1100,01,013,01,0000
512024,0,1100,01,013,01,0000
521002,0,1100,01,013,01,0000
521004,4283.38,1100,01,013,01,0000
521008,0,1100,01,013,01,0000
521009,0,1100,01,013,01,0000
522002,67.83,1100,01,013,01,0000
523001,18070.75,1100,01,013,01,0000
523002,3052.25,1100,01,013,01,0000
524001,11486.83,1100,01,013,01,0000
524004,0,1100,01,013,01,0000
524009,1008.69,1100,01,013,01,0000
525001,6000,1100,01,013,01,0000
528003,32,1100,01,013,01,0000
528502,2496,1100,01,013,01,0000
528505,2554.69,1100,01,013,01,0000
528506,0,1100,01,013,01,0000
571004,0,1100,01,013,01,0000
450500,-2450,1100,01,014,01,0000
511001,242528.86,1100,01,014,01,0000
511002,0,1100,01,014,01,0000
511003,4529.25,1100,01,014,01,0000
511004,267.82,1100,01,014,01,0000
512001,17573.67,1100,01,014,01,0000
512002,15383.53,1100,01,014,01,0000
512005,12064.89,1100,01,014,01,0000
512014,62472,1100,01,014,01,0000
521001,8544.69,1100,01,014,01,0000
521006,18794.27,1100,01,014,01,0000
521008,0,1100,01,014,01,0000
523001,3848.74,1100,01,014,01,0000
523002,117.41,1100,01,014,01,0000
524001,5244.19,1100,01,014,01,0000
524005,2330.22,1100,01,014,01,0000
524009,84196.01,1100,01,014,01,0000
528001,0,1100,01,014,01,0000
528502,768,1100,01,014,01,0000
528505,3276.54,1100,01,014,01,0000
528999,0,1100,01,014,01,0000
571001,734.75,1100,01,014,01,0000
571002,0,1100,01,014,01,0000
574007,-65054.61,1100,01,014,01,0000
437100,0,1100,01,015,01,0000
450000,0,1100,01,015,01,0000
511001,192413.88,1100,01,015,01,0000
511003,-356.6,1100,01,015,01,0000
511004,0,1100,01,015,01,0000
511010,0,1100,01,015,01,0000
512001,13275.01,1100,01,015,01,0000
512002,12282.78,1100,01,015,01,0000
512005,9621.66,1100,01,015,01,0000
512012,803.1,1100,01,015,01,0000
512014,26773,1100,01,015,01,0000
521001,72841.5,1100,01,015,01,0000
521002,0,1100,01,015,01,0000
521004,0,1100,01,015,01,0000
521007,1075.34,1100,01,015,01,0000
521008,89,1100,01,015,01,0000
521009,0,1100,01,015,01,0000
522002,0,1100,01,015,01,0000
523001,2397.96,1100,01,015,01,0000
523002,3954.77,1100,01,015,01,0000
524001,352.73,1100,01,015,01,0000
524004,149.65,1100,01,015,01,0000
524009,0,1100,01,015,01,0000
524101,0,1100,01,015,01,0000
528001,0,1100,01,015,01,0000
528003,588.43,1100,01,015,01,0000
528502,576,1100,01,015,01,0000
528505,1826.04,1100,01,015,01,0000
571001,263.65,1100,01,015,01,0000
574007,0,1100,01,015,01,0000
436000,0,1100,01,015,01,1015
521001,0,1100,01,015,01,1015
498200,0,1100,01,015,99,0000
435000,0,1100,01,016,01,0000
436000,0,1100,01,016,01,0000
437100,-1800,1100,01,016,01,0000
483300,0,1100,01,016,01,0000
488014,-1625.88,1100,01,016,01,0000
511001,23211.02,1100,01,016,01,0000
511002,0,1100,01,016,01,0000
511003,900,1100,01,016,01,0000
511004,0,1100,01,016,01,0000
511010,873.28,1100,01,016,01,0000
512001,1832.58,1100,01,016,01,0000
512002,1486.26,1100,01,016,01,0000
512005,1160.51,1100,01,016,01,0000
512014,0,1100,01,016,01,0000
521001,5683.31,1100,01,016,01,0000
521002,0,1100,01,016,01,0000
521004,0,1100,01,016,01,0000
521007,0,1100,01,016,01,0000
521008,0,1100,01,016,01,0000
522002,456.97,1100,01,016,01,0000
523001,658.19,1100,01,016,01,0000
523002,0,1100,01,016,01,0000
524001,1842.33,1100,01,016,01,0000
524004,0,1100,01,016,01,0000
524009,0,1100,01,016,01,0000
528502,0,1100,01,016,01,0000
528505,1168.5,1100,01,016,01,0000
571001,0,1100,01,016,01,0000
571002,0,1100,01,016,01,0000
571004,0,1100,01,016,01,0000
614101,0,1100,01,016,01,0000
616101,0,1100,01,016,01,0000
511001,63440.52,1100,01,01a,01,0000
512001,4503.16,1100,01,01a,01,0000
512002,4042.35,1100,01,01a,01,0000
512005,3162.79,1100,01,01a,01,0000
512012,1421.51,1100,01,01a,01,0000
512014,8925,1100,01,01a,01,0000
521001,0,1100,01,01a,01,0000
523001,0,1100,01,01a,01,0000
523002,0,1100,01,01a,01,0000
450322,0,1100,01,131,01,0000
511001,296548.97,1100,01,131,01,0000
511004,13105.78,1100,01,131,01,0000
511008,0,1100,01,131,01,0000
511999,0,1100,01,131,01,0000
512001,22551.51,1100,01,131,01,0000
512002,19670.63,1100,01,131,01,0000
512005,15404.64,1100,01,131,01,0000
512014,80321,1100,01,131,01,0000
521001,237579.2,1100,01,131,01,0000
521004,1000,1100,01,131,01,0000
521008,27.39,1100,01,131,01,0000
521009,0,1100,01,131,01,0000
522001,138228.45,1100,01,131,01,0000
