FROM,2010,1,TO,2010,13,,
,ORIGINAL,TRANFRS,REVISED,,,AVAILABLE,PCT
,APPROP,ADJSTMTS,BUDGET,ACTUALS,ENCUMBRANCES,BUDGET,USED
,,,,,,,
6200,Parking Services Fund,,,,,,
,,,,,,,
21,Transportation Department,,,,,,
,,,,,,,
220,Parking Garage Divison,,,,,,
,,,,,,,
62000220,Pk Svcs Fd - Parking Garage,,,,,,
,,,,,,,
6200-20-21-220-0000-00000-00000-000-460000- Income from Investments                       ,-50000,0,-50000,-21075.41,0,-28924.59,42.20%
6200-20-21-220-0000-00000-00000-000-482401- Fines & Fees Civ Ctr Gar Pkng                 ,0,0,0,7404.33,0,-7404.33,0.00%
6200-20-21-220-0000-00000-00000-000-482403- Fines & Fees After Hrs Parking                ,-200000,0,-200000,-268310.99,0,68310.99,134.20%
6200-20-21-220-0000-00000-00000-000-482404- Fines & Fees Pkng Gar Monthly                 ,-420000,0,-420000,-343881.09,0,-76118.91,81.90%
6200-20-21-220-0000-00000-00000-000-482405- Fines & Fees Pkng Gar Sp Evnts                ,-150000,0,-150000,-161007.31,0,11007.31,107.30%
6200-20-21-220-0000-00000-00000-000-482406- Fines & Fees Pkng Gar Transnt                 ,-325000,0,-325000,-365900.3,0,40900.3,112.60%
6200-20-21-220-0000-00000-00000-000-482480- Fines & Fees Return Check Chg                 ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-482482- Fines & Fees Interest - Late C                ,0,0,0,-78.44,0,78.44,0.00%
6200-20-21-220-0000-00000-00000-000-484400- Rents - Rental Income                         ,-20000,0,-20000,-13251,0,-6749,66.30%
6200-20-21-220-0000-00000-00000-000-486000- Sale of Capital Assets                        ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-489000- Other Miscellaneous Revenue                   ,0,0,0,-1320,0,1320,0.00%
6200-20-21-220-0000-00000-00000-000-492002- Proceeds of Debt - refunding                  ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-492003- Proceeds of Debt - Refund Prem                ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-499100- Appropriated Fund Balance                     ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-499101- Approp Fund Bal Res for Enc                   ,0,-98314,-98314,0,0,-98314,0.00%
6200-20-21-220-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,276625,0,276625,169182.24,0,107442.76,61.20%
6200-20-21-220-0000-00000-00000-000-511002- Compensation - Part Time                      ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-511004- Compensation - Overtime                       ,1079,0,1079,2824.27,0,-1745.27,261.70%
6200-20-21-220-0000-00000-00000-000-511008- Compensation - Stand By Pay                   ,1079,0,1079,372.7,0,706.3,34.50%
6200-20-21-220-0000-00000-00000-000-511010- Quality of Serv Award                         ,1053,0,1053,0,0,1053,0.00%
6200-20-21-220-0000-00000-00000-000-512001- FICA Tax Expense                              ,23382,0,23382,12793.96,0,10588.04,54.70%
6200-20-21-220-0000-00000-00000-000-512002- Employer - LGERS                              ,14883,0,14883,8405.47,0,6477.53,56.50%
6200-20-21-220-0000-00000-00000-000-512005- Employer - 401(K)                             ,15503,0,15503,8409.54,0,7093.46,54.20%
6200-20-21-220-0000-00000-00000-000-512010- Workers Compensation                          ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-512011- Unemployment                                  ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-512012- Vehicle Allowance                             ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-512014- Group Insurance Expense                       ,72416,0,72416,72416,0,0,100.00%
6200-20-21-220-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-521001- Contracted Services                           ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-521004- Rental/Lease                                  ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-521005- Rental/Lease - Computers                      ,600,0,600,243.35,0,356.65,40.60%
6200-20-21-220-0000-00000-00000-000-521006- Services - Janitorial                         ,2300,0,2300,1547.15,0,752.85,67.30%
6200-20-21-220-0000-00000-00000-000-521007- Services - Outside Printing                   ,100,0,100,0,0,100,0.00%
6200-20-21-220-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,1200,0,1200,0,0,1200,0.00%
6200-20-21-220-0000-00000-00000-000-521009- Services - Advertising                        ,700,0,700,301,0,399,43.00%
6200-20-21-220-0000-00000-00000-000-521010- Services - Security                           ,65000,1171,66171,57432.32,6739.16,1999.52,97.00%
6200-20-21-220-0000-00000-00000-000-522001- Maintenance and Repairs                       ,50000,-2722,47278,32206.04,0,15071.96,68.10%
6200-20-21-220-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,22000,-10000,12000,7652.02,0,4347.98,63.80%
6200-20-21-220-0000-00000-00000-000-522003- Maint & Repair - Buildings                    ,52000,35575,87575,76106,1014.37,10454.63,88.10%
6200-20-21-220-0000-00000-00000-000-522006- Vandalism Repair                              ,500,0,500,0,0,500,0.00%
6200-20-21-220-0000-00000-00000-000-523001- Training                                      ,1000,0,1000,88,0,912,8.80%
