FROM,2012,1,TO,2012,13,,
,ORIGINAL,TRANFRS,REVISED,,,AVAILABLE,PCT
,APPROP,ADJSTMTS,BUDGET,ACTUALS,ENCUMBRANCES,BUDGET,USED
,,,,,,,
6200,Parking Services Fund,,,,,,
,,,,,,,
21,Transportation Department,,,,,,
,,,,,,,
220,Parking Garage Divison,,,,,,
,,,,,,,
62000220,Pk Svcs Fd - Parking Garage,,,,,,
,,,,,,,
6200-20-21-220-0000-00000-00000-000-460000- Income from Investments                       ,-20000,0,-20000,-16021.88,0,-3978.12,80.10%
6200-20-21-220-0000-00000-00000-000-482401- Fines & Fees Civ Ctr Gar Pkng                 ,0,0,0,-5.25,0,5.25,0.00%
6200-20-21-220-0000-00000-00000-000-482403- Fines & Fees After Hrs Parking                ,-275000,0,-275000,-359454.75,0,84454.75,130.70%
6200-20-21-220-0000-00000-00000-000-482404- Fines & Fees Pkng Gar Monthly                 ,-400000,0,-400000,-425385.42,0,25385.42,106.30%
6200-20-21-220-0000-00000-00000-000-482405- Fines & Fees Pkng Gar Sp Evnts                ,-165000,0,-165000,-215122.25,0,50122.25,130.40%
6200-20-21-220-0000-00000-00000-000-482406- Fines & Fees Pkng Gar Transnt                 ,-374625,0,-374625,-587011.09,0,212386.09,156.70%
6200-20-21-220-0000-00000-00000-000-482480- Fines & Fees Return Check Chg                 ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-482482- Fines & Fees Interest - Late C                ,0,0,0,-150.07,0,150.07,0.00%
6200-20-21-220-0000-00000-00000-000-484400- Rents - Rental Income                         ,-21800,0,-21800,-22260,0,460,102.10%
6200-20-21-220-0000-00000-00000-000-486000- Sale of Capital Assets                        ,0,0,0,-1139.25,0,1139.25,0.00%
6200-20-21-220-0000-00000-00000-000-489000- Other Miscellaneous Revenue                   ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-492002- Proceeds of Debt - refunding                  ,0,-9675864,-9675864,-9675863.63,0,-0.37,100.00%
6200-20-21-220-0000-00000-00000-000-492003- Proceeds of Debt - Refund Prem                ,0,-1023169,-1023169,-1023168.5,0,-0.5,100.00%
6200-20-21-220-0000-00000-00000-000-499100- Appropriated Fund Balance                     ,0,-3019258,-3019258,0,0,-3019258,0.00%
6200-20-21-220-0000-00000-00000-000-499101- Approp Fund Bal Res for Enc                   ,0,-159146,-159146,0,0,-159146.1,0.00%
6200-20-21-220-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,205173,0,205173,221184.18,0,-16011.18,107.80%
6200-20-21-220-0000-00000-00000-000-511002- Compensation - Part Time                      ,20000,0,20000,0,0,20000,0.00%
6200-20-21-220-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-511004- Compensation - Overtime                       ,3000,0,3000,1886.17,0,1113.83,62.90%
6200-20-21-220-0000-00000-00000-000-511008- Compensation - Stand By Pay                   ,1082,0,1082,357.87,0,724.13,33.10%
6200-20-21-220-0000-00000-00000-000-511010- Quality of Serv Award                         ,1056,0,1056,1097.91,0,-41.91,104.00%
6200-20-21-220-0000-00000-00000-000-512001- FICA Tax Expense                              ,14858,0,14858,16577.35,0,-1719.35,111.60%
6200-20-21-220-0000-00000-00000-000-512002- Employer - LGERS                              ,13769,0,13769,15447.39,0,-1678.39,112.20%
6200-20-21-220-0000-00000-00000-000-512005- Employer - 401(K)                             ,10007,0,10007,11226.34,0,-1219.34,112.20%
6200-20-21-220-0000-00000-00000-000-512010- Workers Compensation                          ,16042,0,16042,16042,0,0,100.00%
6200-20-21-220-0000-00000-00000-000-512011- Unemployment                                  ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-512012- Vehicle Allowance                             ,0,0,0,1217.83,0,-1217.83,0.00%
6200-20-21-220-0000-00000-00000-000-512014- Group Insurance Expense                       ,73396,0,73396,73396,0,0,100.00%
6200-20-21-220-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,7278,7278,7277.27,0,0.73,100.00%
6200-20-21-220-0000-00000-00000-000-521001- Contracted Services                           ,0,0,0,166.34,0,-166.34,0.00%
6200-20-21-220-0000-00000-00000-000-521004- Rental/Lease                                  ,0,0,0,0,0,0,0.00%
6200-20-21-220-0000-00000-00000-000-521005- Rental/Lease - Computers                      ,1000,1,1001,703.74,0,296.82,70.30%
6200-20-21-220-0000-00000-00000-000-521006- Services - Janitorial                         ,0,0,0,100.62,0,-100.62,0.00%
6200-20-21-220-0000-00000-00000-000-521007- Services - Outside Printing                   ,2000,0,2000,1647.71,0,352.29,82.40%
6200-20-21-220-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,5000,2725,7725,3345,0,4379.62,43.30%
6200-20-21-220-0000-00000-00000-000-521009- Services - Advertising                        ,700,0,700,184.95,0,515.05,26.40%
6200-20-21-220-0000-00000-00000-000-521010- Services - Security                           ,75000,9346,84346,56321.27,0,28025.17,66.80%
6200-20-21-220-0000-00000-00000-000-522001- Maintenance and Repairs                       ,55000,13561,68561,65917.01,0,2644.18,96.10%
6200-20-21-220-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,15000,20134,35134,13016.26,0,22117.74,37.00%
6200-20-21-220-0000-00000-00000-000-522003- Maint & Repair - Buildings                    ,70000,-8039,61961,59361.73,0,2599.17,95.80%
6200-20-21-220-0000-00000-00000-000-522006- Vandalism Repair                              ,1000,0,1000,-1178,0,2178,117.80%
6200-20-21-220-0000-00000-00000-000-523001- Training                                      ,500,0,500,343.26,0,156.74,68.70%
6200-20-21-220-0000-00000-00000-000-523002- Dues & Subscriptions                          ,550,0,550,97.59,0,452.41,17.70%
6200-20-21-220-0000-00000-00000-000-524001- Supplies - Other                              ,4500,0,4500,6027.16,0,-1527.16,133.90%
6200-20-21-220-0000-00000-00000-000-524003- Supplies - Safety Equipment                   ,400,0,400,0,0,400,0.00%
6200-20-21-220-0000-00000-00000-000-524005- Supplies - Uniforms                           ,2500,0,2500,262.62,0,2237.38,10.50%
