FROM,2013,1,TO,2013,13,,
,ORIGINAL,TRANFRS,REVISED,,,AVAILABLE,PCT
,APPROP,ADJSTMTS,BUDGET,ACTUALS,ENCUMBRANCES,BUDGET,USED
,,,,,,,
6220,Street Cut Utility Fund,,,,,,
,,,,,,,
31,Public Works Department,,,,,,
,,,,,,,
314,Street Cuts Division,,,,,,
,,,,,,,
62200314,Street Cut Fd - Street Cut Div,,,,,,
,,,,,,,
6220-20-31-314-0000-00000-00000-000-435997- Fed Revenue Distribut - FEMA                  ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-436997- State Revenue Distri - FEMA                   ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-450000- Sales and Services                            ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-450002- Sales & Serv - Street Patches                 ,-591312,-730325,-1321637,-1179123.22,0,-142513.78,89.20%
6220-20-31-314-0000-00000-00000-000-450003- Sales & Serv - Cap Recov Fee                  ,0,-216643,-216643,-206633.63,0,-10009.37,95.40%
6220-20-31-314-0000-00000-00000-000-450004- Sales & Services - Permit Fees                ,-80000,0,-80000,-13740.65,0,-66259.35,17.20%
6220-20-31-314-0000-00000-00000-000-450006- Sales & Serv - Degredation Fee                ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-450008- Sales & Serv - Overlay Fees                   ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-460000- Income from Investments                       ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-482482- Fines & Fees Interest - Late C                ,0,0,0,-77.83,0,77.83,0.00%
6220-20-31-314-0000-00000-00000-000-492000- Installment Purch Proceed                     ,-216643,0,-216643,0,0,-216643,0.00%
6220-20-31-314-0000-00000-00000-000-492001- Installment Purch Premiums                    ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-499100- Appropriated Fund Balance                     ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-499101- Approp Fund Bal Res for Enc                   ,0,-93156,-93156,0,0,-93155.74,0.00%
6220-20-31-314-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,579740,0,579740,456400.53,0,123339.47,78.70%
6220-20-31-314-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,15000,15000,15057.51,0,-57.51,100.40%
6220-20-31-314-0000-00000-00000-000-511004- Compensation - Overtime                       ,16160,12000,28160,28937.84,0,-777.84,102.80%
6220-20-31-314-0000-00000-00000-000-511008- Compensation - Stand By Pay                   ,5252,0,5252,5125.2,0,126.8,97.60%
6220-20-31-314-0000-00000-00000-000-511997- Contra Salaries and Wages FEMA                ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-512001- FICA Tax Expense                              ,45988,0,45988,35380.13,0,10607.87,76.90%
6220-20-31-314-0000-00000-00000-000-512002- Employer - LGERS                              ,41360,0,41360,33106.99,0,8253.01,80.00%
6220-20-31-314-0000-00000-00000-000-512005- Employer - 401(K)                             ,30058,0,30058,24425.81,0,5632.19,81.30%
6220-20-31-314-0000-00000-00000-000-512010- Workers Compensation                          ,12822,0,12822,12822,0,0,100.00%
6220-20-31-314-0000-00000-00000-000-512011- Unemployment                                  ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-512012- Vehicle Allowance                             ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-512014- Group Insurance Expense                       ,156179,0,156179,130854.69,0,25324.31,83.80%
6220-20-31-314-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-521001- Contracted Services                           ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-521002- Professional Services                         ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-521004- Rental/Lease                                  ,0,10200,10200,10110.65,0,89.35,99.10%
6220-20-31-314-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-521009- Services - Advertising                        ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,2500,-150,2350,2533.77,0,-183.77,107.80%
6220-20-31-314-0000-00000-00000-000-522997- Maint & Repairs - FEMA                        ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-523001- Training                                      ,6000,500,6500,6396.89,0,103.11,98.40%
6220-20-31-314-0000-00000-00000-000-523002- Dues & Subscriptions                          ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-524001- Supplies - Other                              ,125055,-62750,62305,6284.19,0,56020.81,10.10%
6220-20-31-314-0000-00000-00000-000-524003- Supplies - Safety Equipment                   ,20000,0,20000,3351.2,0,16648.8,16.80%
6220-20-31-314-0000-00000-00000-000-524004- Supplies - Books/Audio Visual                 ,500,0,500,0,0,500,0.00%
6220-20-31-314-0000-00000-00000-000-524005- Supplies - Uniforms                           ,5100,0,5100,3297.5,0,1802.5,64.70%
6220-20-31-314-0000-00000-00000-000-524101- Materials                                     ,304250,41193,345443,373261.24,0,-27818.5,108.10%
6220-20-31-314-0000-00000-00000-000-524997- Contra Non-Labor - FEMA                       ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-525001- Insurance & Bonds                             ,15495,0,15495,15495,0,0,100.00%
6220-20-31-314-0000-00000-00000-000-528001- Licenses Taxes & Fees                         ,1000,0,1000,3430.03,0,-2430.03,343.00%
6220-20-31-314-0000-00000-00000-000-528013- Contingencies                                 ,0,154350,154350,0,0,154350,0.00%
6220-20-31-314-0000-00000-00000-000-528102- Tipping Fees                                  ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-528202- Bad Debts                                     ,0,0,0,6653.08,0,-6653.08,0.00%
6220-20-31-314-0000-00000-00000-000-528502- Telephone                                     ,0,200,200,384,0,-184,192.00%
6220-20-31-314-0000-00000-00000-000-528503- Long Distance                                 ,0,0,0,0,0,0,0.00%
6220-20-31-314-0000-00000-00000-000-528504- Radio Charges                                 ,4560,0,4560,2428.98,0,2131.02,53.30%
