FROM,2010,1,TO,2010,13,,
,ORIGINAL,TRANFRS,REVISED,,,AVAILABLE,PCT
,APPROP,ADJSTMTS,BUDGET,ACTUALS,ENCUMBRANCES,BUDGET,USED
,,,,,,,
6500,Mass Transit Fund,,,,,,
,,,,,,,
21,Transportation Department,,,,,,
,,,,,,,
950,Transit Administration Div,,,,,,
,,,,,,,
65000950,Mass Tr Fd - Transit Admin,,,,,,
,,,,,,,
6500-95-21-950-0000-00000-00000-000-435000- Restricted Intergov Fed Grants                ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-435100- Rstrctd Intrgv Fed Grants Oper                ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-435505- Rstrd Intrgov-Fed prtn of MPO                 ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-435507- Rstrtd Intrgv - FTA Formula                   ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-435516- Rstrtd Intrgv - FTA JARC                      ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-435521- Rstrtd Intrgv - FTA New Freedm                ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-436000- Restrictd Intergv State Grants                ,-1404617,1404617,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-436505- Rstrd Intrgov-St prtn of MPO                  ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-437000- Restrictd Intergv County Parti                ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-437100- Restrictd Intergv Otr Loc Part                ,0,-1500,-1500,0,0,-1500,0.00%
6500-95-21-950-0000-00000-00000-000-450604- Bus Lease                                     ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-460000- Income from Investments                       ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-483304- Private Donations - Restricted                ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-489000- Other Miscellaneous Revenue                   ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-499100- Appropriated Fund Balance                     ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,141038,0,141038,151381.89,0,-10343.89,107.30%
6500-95-21-950-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,1500,1500,750,0,750,50.00%
6500-95-21-950-0000-00000-00000-000-511004- Compensation - Overtime                       ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-511010- Quality of Serv Award                         ,1053,0,1053,0,0,1053,0.00%
6500-95-21-950-0000-00000-00000-000-512001- FICA Tax Expense                              ,10520,0,10520,11259.04,0,-739.04,107.00%
6500-95-21-950-0000-00000-00000-000-512002- Employer - LGERS                              ,6821,0,6821,7383.28,0,-562.28,108.20%
6500-95-21-950-0000-00000-00000-000-512005- Employer - 401(K)                             ,7105,0,7105,7561.94,0,-456.94,106.40%
6500-95-21-950-0000-00000-00000-000-512010- Workers Compensation                          ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-512011- Unemployment                                  ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-512014- Group Insurance Expense                       ,20155,0,20155,20155,0,0,100.00%
6500-95-21-950-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-521001- Contracted Services                           ,0,500,500,500,0,0,100.00%
6500-95-21-950-0000-00000-00000-000-521002- Professional Services                         ,5000,19141,24141,23472.79,0,668.21,97.20%
6500-95-21-950-0000-00000-00000-000-521004- Rental/Lease                                  ,2900,0,2900,100,0,2800,3.40%
6500-95-21-950-0000-00000-00000-000-521005- Rental/Lease - Computers                      ,600,0,600,220,0,380,36.70%
6500-95-21-950-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,5100,-825,4275,-248.17,2727.96,1795.21,58.00%
6500-95-21-950-0000-00000-00000-000-521009- Services - Advertising                        ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-523001- Training                                      ,13000,-2910,10090,6431.34,0,3658.66,63.70%
6500-95-21-950-0000-00000-00000-000-523002- Dues & Subscriptions                          ,500,971,1471,1586.88,0,-115.88,107.90%
6500-95-21-950-0000-00000-00000-000-524001- Supplies - Other                              ,700,-107,593,924.11,0,-331.11,155.80%
6500-95-21-950-0000-00000-00000-000-524009- Services - Postage                            ,200,153,353,315.02,0,37.98,89.20%
6500-95-21-950-0000-00000-00000-000-524101- Materials                                     ,0,2207,2207,1863.59,0,343.41,84.40%
6500-95-21-950-0000-00000-00000-000-525001- Insurance & Bonds                             ,108829,0,108829,108829,0,0,100.00%
6500-95-21-950-0000-00000-00000-000-527102- Transit Pass Through Grant                    ,540000,0,540000,356943.19,0,183056.81,66.10%
6500-95-21-950-0000-00000-00000-000-528001- Licenses Taxes & Fees                         ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-528005- Bank Fees                                     ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-528013- Contingencies                                 ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-528301- Emergency Notification System                 ,0,0,0,0,0,0,0.00%
6500-95-21-950-0000-00000-00000-000-528502- Telephone                                     ,800,500,1300,240.98,0,1059.02,18.50%
