FROM,2012,1,TO,2012,13,,
,ORIGINAL,TRANFRS,REVISED,,,AVAILABLE,PCT
,APPROP,ADJSTMTS,BUDGET,ACTUALS,ENCUMBRANCES,BUDGET,USED
,,,,,,,
6240,Stormwater Fund,,,,,,
,,,,,,,
31,Public Works Department,,,,,,
,,,,,,,
320,Stormwater Admin Division,,,,,,
,,,,,,,
6240-30-31-320-0000-00000-00000-000-436000- Restrictd Intergv State Grants                ,0,-116550,-116550,-116550.9,0,0.9,100.00%
6240-30-31-320-0000-00000-00000-000-437100- Restrictd Intergv Otr Loc Part                ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-443100- Lic. & Permits - Permit Fees                  ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-443102- Lic. & Prmts - Permit Fee Disc                ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-443120- Lic. & Prmt - Permit Violation                ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-443121- Lic.&Prmt-W/O Permit Violation                ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-443200- Lic. & Prmts - Inspection Fees                ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-443504- Bldg Permits & Insp Soil Erosn                ,-150000,0,-150000,-161470.6,0,11470.6,107.60%
6240-30-31-320-0000-00000-00000-000-443505- Bldg Permits & Insp Stormwater                ,-20000,0,-20000,-12470,0,-7530,62.40%
6240-30-31-320-0000-00000-00000-000-443517- Bldg Permits & Insp Floodplain                ,-10000,0,-10000,-16575,0,6575,165.80%
6240-30-31-320-0000-00000-00000-000-450012- Delinquent & Interest Fee                     ,-50000,0,-50000,-56289.85,0,6289.85,112.60%
6240-30-31-320-0000-00000-00000-000-450700- Utility Charges                               ,-2725218,0,-2725218,-2700621.56,0,-24596.44,99.10%
6240-30-31-320-0000-00000-00000-000-460000- Income from Investments                       ,-11000,0,-11000,-12511.99,0,1511.99,113.70%
6240-30-31-320-0000-00000-00000-000-481455- Fines & Fees Permit Penalties                 ,-20000,0,-20000,-3617,0,-16383,18.10%
6240-30-31-320-0000-00000-00000-000-486000- Sale of Capital Assets                        ,0,0,0,-27502,0,27502,0.00%
6240-30-31-320-0000-00000-00000-000-489000- Other Miscellaneous Revenue                   ,0,0,0,-383.7,0,383.7,0.00%
6240-30-31-320-0000-00000-00000-000-492000- Installment Purch Proceed                     ,-430000,0,-430000,0,0,-430000,0.00%
6240-30-31-320-0000-00000-00000-000-493000- Debt Proceeds - DENR Funded                   ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-499100- Appropriated Fund Balance                     ,-700000,-72264,-772264,0,0,-772264,0.00%
6240-30-31-320-0000-00000-00000-000-499101- Approp Fund Bal Res for Enc                   ,0,-97286,-97286,0,0,-97285.6,0.00%
6240-30-31-320-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,209335,45000,254335,250408.65,0,3926.35,98.50%
6240-30-31-320-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-511004- Compensation - Overtime                       ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-511008- Compensation - Stand By Pay                   ,804,0,804,0,0,804,0.00%
6240-30-31-320-0000-00000-00000-000-511010- Quality of Serv Award                         ,1056,-400,656,0,0,656,0.00%
6240-30-31-320-0000-00000-00000-000-511997- Contra Salaries and Wages FEMA                ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-512001- FICA Tax Expense                              ,22185,0,22185,18659.75,0,3525.25,84.10%
6240-30-31-320-0000-00000-00000-000-512002- Employer - LGERS                              ,20316,0,20316,17228.11,0,3087.89,84.80%
6240-30-31-320-0000-00000-00000-000-512005- Employer - 401(K)                             ,14569,0,14569,12520.6,0,2048.4,85.90%
6240-30-31-320-0000-00000-00000-000-512010- Workers Compensation                          ,30019,0,30019,30019,0,0,100.00%
6240-30-31-320-0000-00000-00000-000-512011- Unemployment                                  ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-512012- Vehicle Allowance                             ,3600,0,3600,3613.81,0,-13.81,100.40%
6240-30-31-320-0000-00000-00000-000-512014- Group Insurance Expense                       ,188486,0,188486,188486,0,0,100.00%
6240-30-31-320-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,12177,12177,12176.67,0,0.33,100.00%
6240-30-31-320-0000-00000-00000-000-521001- Contracted Services                           ,0,6986,6986,6972.39,0,13.16,99.80%
6240-30-31-320-0000-00000-00000-000-521002- Professional Services                         ,93470,-17266,76204,24948.11,0,51256.05,32.70%
6240-30-31-320-0000-00000-00000-000-521004- Rental/Lease                                  ,2750,461,3211,2361.7,0,849.32,73.50%
6240-30-31-320-0000-00000-00000-000-521005- Rental/Lease - Computers                      ,2000,5,2005,1516.87,0,488.35,75.60%
6240-30-31-320-0000-00000-00000-000-521007- Services - Outside Printing                   ,2000,2136,4136,3209.85,0,925.7,77.60%
6240-30-31-320-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,1000,0,1000,0,0,1000,0.00%
6240-30-31-320-0000-00000-00000-000-521009- Services - Advertising                        ,2500,-2000,500,0,0,500,0.00%
6240-30-31-320-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,0,980,980,966.12,0,13.88,98.60%
6240-30-31-320-0000-00000-00000-000-523001- Training                                      ,2400,0,2400,2970.34,0,-570.34,123.80%
6240-30-31-320-0000-00000-00000-000-523002- Dues & Subscriptions                          ,500,0,500,333,0,167,66.60%
6240-30-31-320-0000-00000-00000-000-524001- Supplies - Other                              ,7000,0,7000,2025.11,0,4974.89,28.90%
6240-30-31-320-0000-00000-00000-000-524003- Supplies - Safety Equipment                   ,500,0,500,409.9,0,90.1,82.00%
6240-30-31-320-0000-00000-00000-000-524004- Supplies - Books/Audio Visual                 ,1000,0,1000,165.75,0,834.25,16.60%
6240-30-31-320-0000-00000-00000-000-524005- Supplies - Uniforms                           ,200,0,200,0,0,200,0.00%
